PRIME_NUMBER	BITS	SELF(prob)	GMP([0:no][1:probably][2:yes])	SELF(ms)	GMP(ms)	DIFFERENCE(ms)	test passed	test run
11782981012377957738240135938661265889817308667784048733279265810941704714941848517197758246220270865116594299640082107669280807233816189040750393420850012158778512884398357452126552262665422559521801981073204551153060554818306901965769465272745820360883899998524879891873144153451736380133522858440328100300833203192676281629161996124430208060407720386745988853907695529558488101619213137012143054875793976173846223883085191220775324717588120106947870609250737470687021623875852591750555528761172036182901314413265960287567925860962809240794380941859309636533383195059323519132391320089648856382080402661852363431442794777699161379468327801129475842527004463171051815366166795090400608655166964370397668973845139864070118642466104687675321458032928112709117192626646647337762099772593430123456097081975993079449260398708029252724308498183414109597982466064164017904261423998410961313180413058434695511100069331180837077599827416145388562841525832473920278470337239924078046119756817488829309154176050030007737463522687892550447496302419655153581724412351973102767992011533897580437734690546733271795377537533476179338275746266551121110726607104630305880900777951510732897352927423590159506907637053224516516766527967863536422474478206088830130908521276198739941762096142937611771954537009017458944088091017098045188478742425153546669589498546688669704699553736961328672013609730100441593767138630945901581752137480870516236918127993283727483606593698390941881899755396167287372207564470552545061953669592713465912136525164116097241342929161404353215892701466460765600060622682729425558832251137761257975724495323164042204996259359659178895086670497902679048174707308850457331692431376651489665471975572599266112081015495177206356231483197143960305568693879203985353386383563965198684166541884187908617877907293398886119085010506696636038598416507075909641667327578554899998551524916659142392841228410646642390567810730198753493480659807506847719907866895223524476735671667853869928007816230299654899666625162275091468079777462474741822813343868035987582336092959626408575087479281940502419410693073324011448236389407623400987620104936129431532113048713210540901284633478736264955613842123177021333864769449510159226112989651879129319053138214641307214914510869179058961013979060969260370880296444933890150463041253778005564064678782742937516152187450271022454158372161089854047346386256928020241008174468645871417854229560520190579276641	8096	0.996094	0	939	0	939	0	5
11585874195050527396329734424046976012347159947481163452072477703738778906810743809328092790724021610116165094245839913298675817710881961325472537095042278126192152225571458886591166256874887845578573821025368845015666513212589499811173229155141088032444420844761218066888427526450491445549988352648884507730102537106408963189198210749315048132153234339978380009232641795308578498590561399714721098864196808379032090296305301361250920698726792606748561197341045829636555804014602165124198521704480976786389094546748737669030347440113828903749801090681099507043079332956454888514349820551803130165545595755284582079000138009584985354823439995843639751918567336663558052084473424532356551646961350268772857889190067857267745452491529969904433167226182904637912778325515392955860611662321064046746070594586582205332854718550535724757968039099083643424232575041286901349174541912085394591479946502560479070173061147521535619384594331892283161466896510388043589484208650048588084207501688130012362397598936317873765497357837052611009554252533872555405934142877070731562039219398210293473910330382477202115841394904652980140930305557089541427817742620527665195629655977591356234577396695329353036037224815957304157744158850058436295021727490414778390786976949233704167440701519563769671603152719254138019534730477323073565468077570309196638358139525428743288541309445380488213413022756403076972099828682395667688053443296951630273013185825935596914738335469299677917451694379987423274288111058998130162686876086396678606904748665488517286838422556281003483772131053839151184429128574480725280084557082957062447920920885503081096604932267705171463689207455719363101330481465094575102101906281507470102723442345188295672218917382465817417782778836298496494914102299158785895795324331942976742227053303213430491056281227015788958314894416288480792891122312353086895335740204975071417747308308019752347196580508908221618491147163008264321890039749854448683551580397944224781796138098556915128277018077369106923440334882113010506483530516467094316501434626408036483477268469097575136079524254735865970316959405114052481057997400741561178783613892690059842437301335369547446798710525170355979430831577066184729405637869922640367739134782380701315881258128560444417524074894854283297336374230969645018577881326853859142534587641234907140393832347817913746622420121716986019775929235724853048785697061900375983337892961914909686208147932030060049460139	8096	0.996094	0	960	127	833	0	5
10114482059071734880725287660979775589681321305371489325288370446941259090853685072559142260245956715644631636550084125836502205803684100784804169176207391459085376561375337903008057406636169758410430623330789624369078737923256631829710750448228623010437543590414987615486224800750802549687876485362723256839959379692764861866447609628604200369638582673185637641998668726914571003532832969158411310145476091439955700355221198591690965744424337906534786832995115525568776517942480848683002333621916278116372605975039815693303635200516796133170351660887478082473989221095339010082051537864075589791708471521137032366177931425311635419109686212653629428266104256577698582101604806782120178178469055429961994489743841391922347524406882905984923335180368586017723175797354730927596996960673092528456446759978769342184832895946378302161478822739162881608270317423462096098568988687135321889323260337837545751520752636070209663364178499693668556811972306005523099304361051983742499484111697412357608442918962921221225071233722662422554431996309444689998206033545167171963796256906808949989500591843431097612104320793940311234570532500317167524718243071380936984513789744891874671406283424949563578306751213734353597273618423091722565968418485985173779475621068958552663334967464028648752487061405822376948506931066862787414532503672374305133161760113227407705623429771827369210697720546543079533377186168404849188864777357001049588902473107492177775174448362742188686331683979554379206746560495213490382454609651263808562310293134625510545411370492484852184801402122118693214358680626490847844001090759770912999795471269471408452019475921581018303488713223100185206132547574423016764020354024121517123084561983660806471692103646758016454451823340359734284842387581423886369262034524802420718557006391257224340939398192161254527380638048980752054329154556659775739700346881307437852922116194921802033525409128652031644185961450362259715364530473541367706024125746432742489973632404500422485361206018703927956351502007432858096760675960695858427320776115753282625334609021155013631290331667689035500374826903198883399035597793420125868014363453685786755871007976237714176678648374875984451708388211109850722681143433330165940808464910286083880261561519838495576302015714434506544088077010462408428621348879771436747009221164213012929444253241540626796673142837358262063378806394778148352137688206838595348124044836246455361405354461091144704794523	8096	0.996094	0	937	0	937	0	5
6889057348371070664892740705099584724466339395363774758769513548490572115101585214169935703141486715606386712875042970653210214167070902694903981893116162020579057133900354355301821838427111359054893869600728791324220598662946006733310040487121256515346533381261853926733652550403342659231130834150053613861958482875408827567686580849907457477979235268858787416872660352960087887289493247271784120724899362474678076167778907051121212865620304913160465249511364346679263174330905507980029418960988958766542134506993782094265813416509565347058652385320466427607856523069146873705826215736819498853003336140472519216112122000731696553228833395621917285644813783334139109191469871500636679362890963874246260985733219666752319940949620368716746406318156383238278711162268371823484223320862688442743955536081547612920926778295559711174306960212140353533899474700603099293580575326443276865762025433857257303453235807137188462560855670143218057385693399240969327950691332010867042935327236516055662218111899794781406183807401693303033775723731140207097977138208824054551370416452919538044585219556654640388258470751982695145990012401225620381217039005167910070750803447162083038114085003701283788730024824139439159496429723392526387781322619721069215753795882080534663551347653531372536375891622339983662773284340640090011752902706958149291265471656927743524740322913312757617018962855662486644289223198469589289367195930167163521631718748687704361366974868917661409456620216673695202444485796486745882000732447339312985338738508277412799320013419611193784438743423103005250893848785655387780783520806430743642128613222392869598216697571795812879619741662189988129949445085607496958441064893653481158369822740648658113267555589121069505002813487313097049398506789266311099917868573869906924738493482950994242296681608952696002153401268132173589694086065230662114424370592156381307382355914431855448421699024517049130100554528133397280910986727229364527352069437593631850218264932030857205488675429296289949999521267645466972534679725346494142703573520298801056495397558859674210077318895199519519684494723076122937426416084948096852683795174094998402242727087327436171108029443953421814423405629854762995624335506371580564143159747855853430436297378967906138276267189016409186419860935107648225711071528417219847554658111824974782352147396124747767941043617027841534829557171805702761537624168687174243288249422517573501484818082139164473769141	8096	0.996094	0	952	139	813	0	5
7491871246759869034619038981009458134248194948387116105730955029751225404594760998785225889077529725547414179761519405965445748564046288374315995110616931469344630206921795296424978325894212019468478853502230160214060250159436504670250216501560898623909909040077023554357082014599623299873149910086973936538233886059742496327560418103737456165897634840383916016032313476846570671998263767501521279163658273437896025335748841889408434020104512822564376079264862461557731438875769361772731141472532365710915198516192298300072951071523856592686088960694461707100230143605310757506647611655655937125232666283348142427755105953128849804380622390369926877572570949290019592873896343356658810350049876501573450674155375668794802540786966135071575106193487258848911662938932803862599897756199812984522679775933728390769267815533481163909168789325101454227628709301603573227527864762298744237510028643337909320913776195324412284805189608702209030784666737564284897759376500294668674329714640762211523922413936350538955894261331535575544077176647139764036202921207030167828445721307026443169784477883371111597406520347470457770514138533258281845425808236770677377168143194727752696497673028838493328346519811857382113083043154865728355869459064908697422167286175464444192562909389671617074985860154086681095106363271941396738528420256281428765083145787399324616516478773624914522263659596043179004678490350636736387078688616744474999848569480495892639035799086141698751172603136394234201057996663399154117394386435240514208380918223200394336666463958208738046715043346591570568198758529841621891012523880556835623500295876409542457066979894961271039058763610559628978944444897087817015286491383627171152981719948593934169678668347485925625353199895333154211015290597529740248826012816458307376142783849572015669706019774739746967129933238146877647611445606401364381112404919398234367214978678544283855127378421572327973245139339867040015262518322084120821237174692745929847223807967242282221329208489416025132262583122830236796438761174206380491803080744385697205440918776046368987652541978151368712165413859503916274454179339115233550044642766133697139692800673300530154352449086893893573453307132321101943445450192081748890108305199019155044511708547737727746459825387390982183091051203116133262771282179553596637490474465003290708713833042015462788196723634693425668131376330319546769636262133230415601743856266291185554145989936225505244496597	8096	0.996094	0	936	0	936	0	5
11668802409337625189596516560552541239532449171009128200341213620386699170380648994273506174080397207029072485302953658074185311096330916886182504092061397435182783392268766646310886451978667385807444531890630799565166741401086938587062911010887462851392991075418902645702806582188866631593362709571781994680206213439943550509155994479322024739209006604684855018221519656658637038410701592565360919858545217196859819135141019776827759552286370837589669505592176553090004245196727989402366026981470252721785382663545209777380956667018704515821180069624939315468746212147055422338781850087781520623925160270707062735973274938641535699645052058727511115763145795482858191287386820083442663259207285549855639221291352524366672455982582414011098445708268613409491965464636487537871005857181054569089472699161176402506740458846761154851627606204286581869726233326027192512170157840560673473664341433141558963338123289113079479475871039258633872772712005037240457683255671769177659947288000357618891329548399345818832009768076849794910390769680636185764265109885340624329855824714417757527548447569955089228877700793868370021971719152695467405306994147903020680925642189329459668691898787717329436714885764630194371013360670726990760033541690118305864414548220485828802163515162012500548927358412559130938973157005020864344090897983587770723062340565073437292664292619702017530479744318069023607325703457914742349774575402634101254036888656185905069237947320490619652890369522933886975928285047428833075631906770012479070628227859698188717508816574191002796278656579548746662245836069616839750107480384635434763157681857392297937005455880380319446077424828558020282916020247776367789723181657000243380094149698293698130516642475779430753242156486987992015037563632569611971625181506591883237917806091705272508429352499223884535452241145884274121542509732816629927538113234234608816061066822337248451130636922698236012602916892131260522143295187006279830720599610950106889010058222237375140301436163143458687093428000058072323761313162014817082230619622567705717040867632061837367355790804406004719402452293571469445752009808749789734279438340657972141070416913315560895782194814733573072378682216692718284651206712920854366620626952099042994807139589743089100652419296291672901342458841495257054312117160116529547360457640616682675945633575515351903106611091224422687252445458039787551769160656269856803308461187532601686371223090007532718150431	8096	0.996094	0	946	0	946	0	5
8399749527289131655357658570762635822338958388466865285676723705223678482723078609801039597716968212394434332917055614626399795614538441547848063210279946449277066421298487249339881297912042485203751668326469368481898446603128838145549166772039050142141542913100800636926585795588751765687719251846222598263530945926649650948314060638350156060091252597093369743648715877377384937170599612278534517879725742282647339499411482096697180427289931576102043145215268013379755795299323572545503145319048928220761441715874158353816343139643779428396192983459918406937176730899224764033559215263247719828583173143157376816018142592324786431452009018996170259256235089578562439557734770490837631627008337570763420065900640338931687488249062730931106977306549503669777048556091505968976621763969812073922287943552484958563005088737215625408563488260608840060393980169989972728302513577178882946041507823239217728644134264698701991121479759394346858682587126417786348304641246757673465886149629820248264751989108026995039669886255195546048907410961261995404757249748237030495806625619750274081825012478597732961337039009289577172177996698911767528097718685260532337243868430834731312417326691461399266572706088392713417640394580273851719157132351756142327857566255580209882973629064927354545033021745674957186546403011114719328504341850445713842843207096625342741709717927297701101770335980131020230061185694347778828431742922613717272308822792088732530912889582226060347602600770266156184773700400829306343655559372308324168928819202395225531436055609859059043731153158933806916790187876713343275066553733017934243541762664777684780732283556945549463259974044129609745095436736663891603632214732625490060105673946248536312351107619385502352711524612112905231819609061369986740612150671549695958428676182793134114992649311600144483504333297685222192334185228837374084362325246974189962967510372076399305524676171291581591557853159056339831182313696739909501712987377424924535927919609368462950299047709617170647337617560992919868030307477465234376933463949024940027348051779184297308575214758910678317375971507927347373782105769386881818361678912169901655861068066550285631786300507857534366067770686216161301443047966076040990228046469039105889736379876403376559119043105405245165651924060374663929254519385437031755407778335116536469344004652505498740501781919029865337421201044272286645112317786820747449822047807898474726147332034329497109935925	8096	0.999023	0	1114	0	1114	0	6
9070700690443754329720676235868066680422459941060192791499112721310898394175137097709065278832324309535699316497272113601628977054202349840868135476451829385046470696533034568326333523711636367061676671833637973109758089252773733221131104597307178697269039132391793248488893937166675135364191518898755148987598742004833629105816885795330188717581896509718680013011324255759446846062274863016139844070849201410340369158299787426353693533102400388886440110917142801861448914269184605148835599601915034619278403402813411126887338856129829027622479379816983867589809833028261978671656646732307206966431310674073270527745011017199233493863991735852973844429890246608681629948660081145600062878730614925016956197485029638956072583445457108052841576087318770016175191264465988698889314581090810160784695993855526620213436932829020824091949905560976020500326523531009699868553969305768423754302167021475065786483326951458468335581665066970344685782372519795778826437802544663540735893092038645515718200716843212572547305898511318322299498868073244612339423000597508795426828127773472978973770023866199796153551662414629480157773791593707266296230464404168161845805424477834417082185497542944194997977369022653797917292401934366215974160996387908269476350707080700923327670081821741490876875283823756872451820123580839231503245906449979130893438745664224075812059712169253498304100598662927770545762442275274873642455192501394830916149478139048115114403877572184355550303464849229870093082975537280595969327241552545226959733654403393676078719277058432037341628086880850748700501789008256843042700015289058412417277413098737366148328944341971436466142751180288994316629669044893463795610550123897701363730873622957700550317811087803304235502549282652814383100058281606715261624138569144057072425033535583207437541739353304379894106152088590628100200934008498174128922354363382762808117151288923400322074152272256008678358498826467216941165057164295295592986529982667693201932626913809693210311414114193362931745746166976622459466074482729433754256338327802266000597070700658351804226096066886901801275587411445883810867488202743756909774465793120010069714739946253383653088704767874665168217018976250338477014512122581536118406179821244981663949250121308787214732682059300541648466091004702904412415811263744737906122315511965773505766201404353600615775149053805889676405846851849912385533224197294291645645915217642272199243143961387848963498923	8096	0.999023	0	1192	0	1192	0	6
11947560471636539626221739636877801049797019510947975142228275993711559991558771939087851064814352456710724011378637922397625701958328990929867276228038980816371387369449799652155980875536565130345746410319282646228477846085640748367425590630334361141887721728547518675443543882184907999498239821864717992769798314237239324236941286395201900210284768308794780565383138294373188391779101852931045914928239769721954799428838141604741222283360817253761181283240423141584568633616345667723073991365516736450047325427937436983283717630792469616983729465529833787317968131216653373584274240855953767954985505656785516775501682956833325230430183279896134250673001002061302387583747704217443138820509847730629174206018259575180974154487267677371799811077580480339447096570827020423836329629061729112374641875334719938365876626328775612753262929939403547074124407081537957320973104557901947669591898655897406014238531458160903362063541585172024127369735659743733299199398410032591438122905404135262141189526959260932002805204510104598364160744486400108723155905306656958259948531430193845533018656431862289097056704591906206562804913406534745018596090155086451832443293651451887662059725806190872815209933299768506239608886495031955585119667539003840170800644031065347531896486498233225547731828173535987316670915559076126791110464102693725122768359337592968771168580209113143860474239178046543783922489651148866600384092620845212935744089839957514674693981818365529587596359238930555169857172792664685174190512294527770438453304372046702562439945112107284510138007569564721453585447523256126551745202942129657785214653340624594930517351680182541566248852085930038362505068281910579160954948466186274742366863288079598196689634172136403971729272301552778323416618231847745588826712807752583866763179562672496141787800678730452636521620970255649221752022520214150358305296205580769413582780305364866790284887049028871904105499085310752723457807941713428606337835641101031932604661581430093412619761200376325788687192721705144518886223101874396907408496679836531009913416713122105583274288371601776222317217530758840220780581206259005413184671495378385391508145242723751560139171781652133463253770109378778114982468342672928815994058172258001703847493888392542294792867366472650996158486259078080733082657598221229817813721041143416135994476734353752633318827200043491771214956169453034166891133866140278018950212247380880859319495142335008985865787	8096	0.999023	0	1132	0	1132	0	6
251806175740290619900600913469829442203265640482301278871374877558223141358404532100294331614381500350779628227636162620660583684905498226270124824595242838745922916715737092969545354057099076589259010834628333868783993818249255434159408781046863586508125197451249876296397185401376756518403222175625290728899778175984163355546841941880655865720761250948333940420374431407917530748584431217247969469841322586639673382140006770262551432965172491659664398483376571072255052741210843919910331996783117141131707878178689926140780601652804386878688387490887057701089174908794334256759569978028076956153227333340249880424662395194242964310634070875982788986588457394627481089745672905207760546712236636959662717550602158784501118908840721270699793468498373404725183778709068234020976931564204856582795481212424518847000190837197297053024942705898729006642922977388672002790040518155740403711224051940576119036007795059029849463096801047327739975930804718051341968171310075866482502153105663409816092387968888274133435839523948252545848773029189154129010306447888489869389555805906169805085879735162534792188283347871090917391095893393524236239499852397364278212447581317925666959163185406501819138936849917709885377912839722254864375092451932811159109294537272400487584404909179577005485236015203557570031415713319988750088808967100176734613908961926827091013420350832804552731967659004991161876314352477083131326813836052095460004562968811105623834374336084980148018413447280959491509081514357451056767552207655105188493759056302614787749586448507492934124867934883576736738970329644566233641327341906240498182042552059771868543905790653117626535482737632432469330820425083714449010080101498137271006378731233395685395337707942201573071542721978800434841805300788308364020891933256633602237024399455380801923795804370556317961065377658352285474708180281562887241493353106548250542544997451786064329806688329364243597318395736446947244261785287096355702614075309011307023646973758395596378460140395983973089109280737283844604060188487900228304149678116440277361469682304929423114436555729684882869093249989945690924588359473163645571323808720242055919347787579010873898293891159901535082559082677744116108135304933961384766062976947439921617396902555439134340840291580852863689014574057341811500457600438666300660049796113997028593981715286656822508719915824670311452443490350724625655242130077938439518599740056275849268221498572160067874693523247069962763164135	8160	0.750000	0	388	0	388	0	2
227910532064192974368493902199061950811177136760815490307439841739284941919517948544954519917358625128547555976344411232469095619394931850174644313556285085786838875215287121908873647157127404943820908856783762415247891793908615440995181844207224808646164883367084436773283004673025949429284524440098497395100011271891103359944677918483334289946781189547216131846658698003914805204875369695097345378473293188929671428129113615399354682325819943425617252930058565596925123842782064504069810008765158625379495650763574711412654426741153558134917451774784984583091212585512576237213052848225193953656664661704537003867102718565856799057453145499849380491017015681425373793752580388749202835065976456067846658025995814763471803542175383003420079230949745377232936778809135634619348942222598997811321255709532771436342560133703894923222822108133675166169355504143601636914914793959763165453503243053848824639134245135813763806323051460940536993751604180977150343392484363562962952052005266904607192534745599364344163678807922913427535759437053452371547824908543110647292838411294126779336737321040123809815896657932577139482154628741645199940502014966738222364404985495295724165213783280216211947634637352755367645065922336191706688245023645499779402012327300669965113684510657016034939318397138370983010952291038690705070839942169080164991801012878743110521777002357253162556232460534215160239223144894647638321496114974327582902599765259901570849837657021253085731159677678733432284773594544461308047160221401449599604386999257141949321953153809712413272693399179043097477641987511596946368282472172351598601866673669697349611728705755572816497359510886898997728376753903570232779921129961039542526573824476225961242923918672053914275492878428596982061856276437606609158241562582237893508320535656194469325398972170037093220492224580137621573513660214998220226044220743917980356000242986241448332048088136230264161263449265549696847746776990791299662833939729419005729484254249003423898074323548329418223132388354456457123938685533318627797053939591998233211089634449494114761013773604413647580159630070415242300525849228512588604397632578647244874664643201298052036258662441419250010176836397891816919786006064179370038817440932595862519297149139241795154887122658186236866860455719987572939509371650547534130972734868268066661974683108091173169717722921344109580745128236854552942145933850035087962158880229188411483511899723872712067690711010661354190097955	8160	0.750000	0	379	0	379	0	2
128042749964147563030337818180704315473915367008392095290524411108039576867572526640782514430600285501311217089790780462020713294076901976679348211215575401272562622946768829011170681894708395756706023492659090739632514396693149009344259162960742729063607562729516285018925559983943761005376067182971484566740931470433628506341323652960533193647482364054398478192153433983274230347815184304554965036226848793812789846124814570201383958316308147192392335077271821634959623613296411266979660779182183619319088351042976479043479847732661415281153586528989950890786585328558592156198874166582836552776895243127383987378130382679543915354841578534901516947224252844228049296204565889326659762807391591862032517452406595627627759985070384440979323015869815657920077734990378172455966503922472819645162520986819479114196385031410938067343902152673109313259413991133181367977323214920577723927560280772268444895561884241832147146180234938946231799925703843600120690847628385211144789699668407814222352484646598952004186148942497861620852675885536190547992853843845862480051992718225661085075043216706520775106538978078547787170582658506713107195655584820529540887237209627461897654527565899707475252929791792608246098399895058649297275295766552581787235094911646955495752366136615004891118153685780884045681457668958021654830662175214816253122307243989546033453658149349006495721866863014479304868166134702399242090558191268981953686926715853843153640008621146068073191766343778443656716254802165388894201392563375805623296562946679628153168006612596445624053134425764169884921567826705827179124726347314006475503244559944763794988939288178380603626888100385509821161550576574502933284283290358401839876853041700444961559680783855491633425642146787569940060676013290840831799628881073967474545055530470170816316643248363002396700087155711763645050140761665347233425316249744966795133973190880198058187125744041052544688256677223534444985266197736454016335808720226718427628915736991602114605777496505741176115250904479539677609431455996431235971850259716174145710349465159104050460919753506136341291696038539858278656857633257391074022480349443231165154673779147876967347257113046528430163300316686605147053514059427212301888446175071396698334186401671455632906708477970265269859412564189400108922214398883212568319081852584861750469990101586507703790611353434510926703879512893604752036090485558791713057680446673612649692991997483123883044753641738348155096914437	8160	0.750000	0	374	0	374	0	2
162073524218039227917874480016527443392008724009932994700731331664824280902887968638769874452184427683882817480860315008782599765819803252420642089098334991253582243551269352959845931311447046115576676510007980981654974499718483489797482492575483396204094747088171529033499994626213197051878214531531295692221345995186810122901700519617202710278018194679814263811493031770361975587311308943163332461768685103254142655866172099022606042630509848488006123920480677754960037120326251736264567204228453607966014063541200589560228741818317516805913143267823303906446713371155479260628343017000086939488170247725405281813057264849010863196870133367421467128539501376076032448158987194520660209749211451318785562883137126479183966853855686234464205530784893572791962478231505603936546340087324248071417510610185499313897011377466562638111042809140395414850453486490930682133486061398518483588535988534933621054229636417181482803453141016831353356779310687734938820285498309455104399459467046720653930395688250975833303981437238156985094813068980027926399904256322784542153232650840298891118040990367533749382780843953381200510793592441186451374957495511141008051221389962084908685707210969647198598611947686019433584417221149372759290272825933360432735542010186858146447420893288348375188863202031211762873963100836819480554422752088815452619497987731523871741078456751758521974070697412831097277846109487386693875044889082051061289277541409271452806721749914383877131285904663059308895036412406901074341633838618176059773186016249114555289184136400374742944493456784808618726954582857262228053303416989910690006383090289539473922503131503766781711147510974078924321942489418599468513833650481213801765406926905518835040425612155724527416646783304131758136692478398008809516608829912768876300580958683292970522455242250243478609484403083371551688561677636134982386445273842739194349991291304391920683932345991848918881734151289756780647989038798759152004359353277108532945668997981775100844730923397922049515386306081044154687938423653733038092979989276280484049448925316580616446805151462497984266481751589584608701322162079734374969286519242320777279464363432116666020408473202871797333306123407014180094409367615467527010184636760309674095319691422975527746635318530779890845944255427214688267703038345970020430623088513635585772535561478128446988660241804889051328165459624853512583261408307295180481927790255267755905114674485826109305782304912024634662812771	8160	0.750000	0	393	0	393	0	2
171095149523855556022066828070380419753213946867684441255898411251980885115764465456274212031124757935466669377917733587792390875009899975855381372016890069565860133732643369525638216258152312071856406707355456153779769477862050446930879410885768346230131870975701356738020436952506008803378414024046238203870987225917415429200231582496788789107550161453403376739195248814039920243710327451379608084188505720358594824411127079186733499796337528445195867047034468151016654361390368334389036687203446834518768914680820153969563118796246481202314011214321587052348987761769448680274853989590166003462459486695648223415615342760773805518083535481590855938327913047173086694289401960730032104223021064656643598708004654953055337457423950265986410091508583659409003104625376945433810522879650666681364738756526338988853301031193449937782821607737894772877140260476961944955787664680341948691650985970812797611435095790673414889517614513776915895480856038698883722950823658486700423341446187422609297752303832446478709510770093129397476676694710655316334497833263048421446876844414258017803231262538528764150570340765418052303843100611716918758822994407315365427928052527563004972084173963213508834885821466849079025605111477389032842916152368732008006502553337539836824858969298757712326332982513695246400488174809533301995209470288086853186028264364955286230117166233381494296681029002462494510626462818515595842199205532204603545402763699491283223203158294596994873457700956757465257982449403247461147018575664254100164424589561127363660447688620165366669229203169191039131837530152950738200477125540443179168880588908183422389268047591510556047438464122828288769510598829715817331893704460418266839786406701625221107151765668821085791946686297264853687391101325132513885302165557197555942541269905445746530733257620984330436982578865104597128571736236818923071183401931662944635294136881629102894236218082896194046632483801272696361958962285838104532610302710907985306452625793691739092770918498399099005318456388008597762487161231915045854256386322755225632059789846207967641296361810936727037080759634918905372053162523732936531013359395532270408016952006536848974087069910548055962325631374377043077598378506853198837897532078357576326697610190822819762698605178006620511564875434547966571228064230017287698233165893090599069489675542164082444478057818060467655298449090504486863776602981073799521874650133566489458144263508499745165000178271169319007783273	8160	0.750000	0	389	0	389	0	2
173382244068896175096452874346072714381404629203330712920937097167390034616169615500509473524781158670219363739610118902218123342340811597913056038659167054626486316698462915978820232418907702725085721942035753191528393679395239823678748532928937297591936617329061692180036688774928616848663449181535985075860209950497068495075039625988443260875320236988368837947819187314218244874940030303123441951788025145439542064179796529751902373934784800077124306717207577448447762223926859661589888939574529466878241253562637594504976570883665728591037189799164752663518862239223710362582375880658155998610007628214367319520807814986905916623437987241315474969161994681679691414893382669914306599225462630625093598604180086637270005154933967460081502948356813724647710282650307750075333651497338362913284242027622650282827953449286321066256529781421503991991626372547290681860678407532671205751408863818096655427575920918091513227592895115532593095587385093105357453728772255469946901700885771962876548934877716555767824547258843739864372761093524273585386481391723445095951823823187851497475788088691615647594044323581205455263395038267654507340401994835445085958663330477374240437946191235815144454141482115930488129442883408873170379206285715267913264498862535572987220099248391101172752831568942962338775308585446249509367371342649312532046599314538865004652214030804854762225273326808662949181723970505387881817861189400199558916440274391355116422811786478666335698124959011611248965625089785360204400064294426655136777418489988140506459792903807842299472435153521926041979185383638180706377777501131659129148081767471204128270310117038609764734909503277690430117276261893068193383424052769107394770569683853927130047782714369422143668538486058799296664389870139250970963323825196684071773477247830193342073263829148687211371432914628652208802149125512209535744645099843943842806243994861571457274103215942734412088273187734735078678814812495180680154472477326106587744887108886678851346983382641640349492647078195861937613467276115857999959383532365751485687980956694778120742055297463329173239868532010391517057791870727079432162646959934777390229515237895233228407574413032494523251282011415875733993131628149075539537834914703451177245959897593912592059119399616185270071882788387138247017346162481794067793734603574891134489189192404688634613770555188486708935883842903402046537479650829830653057724838738465169069258779280231832384571827447488620152019987	8160	0.750000	0	384	0	384	0	2
232437872938919426976121120228998010475284564493103825966805407979035759314750508638927499570981958604215557384647012010937455233180348192630446214573800516714882206664306430791792361410842406509707673869059717415518688980891174666956840921198458679901531799868350322751595078295677408579077351044879259436872374756928198534744619561152945723394753564287172329082525433855147853914727891234340548702302676416083958975520178572580786988435175977261623523700970882048965078986088224488772218988543747191315934057747677317929471493893664620590625091753260072556050875902581362351303340139822972794428149776613250188584317787738649147069913910545388670586403708491874980812396884762322689208759806581310719988913023103910661337975910040309702020025787646907360986041800346318086867620396455067343936577705509603580828969329588604307020682561972979748062395099244133517437910162665008693838621786173812821518122566418399024504386409080610745272894715587164653917289396113028813820615535042807146382840930893296363832389127398795390473375836390348418857876565776668702499042731469932102737790054197225017563224781568141932429541802359210559390304972772764844829420682435021223004535751968620070854571882074611148156128220945079212935355740925488839450281406044935438697966372327804114235139434850596914445046232911803931745752012843532577638749965808299200123104232703646133262229103620916042469392588814854568492779083419986758685419707451387704598948576571713241180645415854835264444947390777087812887720877652216406464472896315195651011592134406648507729223937816534230974225745906031742152107602726747249414893073981200130491774179649673497149824219051868448284164594518670138422223387211200996113754083782189227407719854914765323875085748368470266208304872427260505758715393510497619122636533903889765035839340033290300599863568469688571998384261087815953601755691998805128727155142981392758251265903979242377703940425831561776371687964316644280882072931797885969249402214857368966700861241981717977094973962428052054921239385318960384026515937026580859574341354933794866620603694569507317760143046949537639449088036035230186984321042566552045789838580770165525586061060015214534151732681633093089478381501898419593359742582524310792867238453285481291142042612874570563481022615255573452297240523199705592264145547200524527106641323237983991076958582266671517041774333866048025236905531072546775516818316982040656537776920744396822951879605569262413029279397	8160	0.750000	0	391	0	391	0	2
